id,lat,long
2017_3170113113426542711,52.041863356558544,10.365744470638528
2017_3170113113416560201,52.328047081258546,10.229489629686212
2017_3170113113301580291,51.87063532957715,10.471610387040057
2017_3170113113196530951,52.19803641184497,10.525841277568935
2017_3170112613546524571,52.3044378072756,8.122915747200103
2017_3170112613535514271,52.09814581751586,7.9569954397624505
2017_3170112613517515471,52.50090355089139,7.955997051073362
2017_3170112613502528321,52.28163602258335,8.036132219611027
2017_3170112613502500391,52.28128397289981,8.066462868457773
2017_3170112613502499281,52.296904031845216,8.036363759342072
2017_3170112613407524821,53.271513277415316,7.6652436114472975
2017_3170112613336527891,52.995231905120704,7.699903160871905
2017_3170112613336516871,53.08142162049077,7.418686084983374
2017_3170112613335521281,53.08743352619237,7.4066697333665585
2017_3170112613335480371,53.05145458632472,7.334889982541834
2017_3170112613317528131,52.816830032882145,7.143873068850157
2017_3170112613317505431,52.794457547999365,7.2246057521624145
2017_3170112613302519901,52.339857548655026,7.160385869600336
2017_3170112613127514521,53.60610760313653,7.483833731566343
2017_3170112613102489871,53.46335428543278,7.349899806444339
2017_3170112513702429862,52.86135823532962,8.061733192818421
2017_3170112513616495731,53.59156432956722,7.916692974933264
2017_3170112513415527052,53.12411845234089,8.098988778118732
2017_3170112513415520121,53.130448500716504,8.102136844737373
2017_3170112513402487021,53.14091935467144,8.1561696408323
2017_3170112513316502301,52.70257170024745,8.725558703671101
2017_3170112513307484991,52.535231957240974,8.584757313258217
2017_3170112513300518581,52.64997352990123,8.426346082431532
2017_3170112513217516621,53.06299875166589,8.529366619488298
2017_3170112513156497431,53.36085540226293,8.546202865531113
2017_3170112413725517241,53.394999531600924,9.97584663327468
2017_3170112413517505031,53.119231333688404,10.091954936606683
2017_3170112413416513381,53.48351129634629,9.159320031316025
2017_3170112413316522061,53.01590412353399,11.097843271053257
2017_3170112413107479701,52.64048437296774,10.250272991348421
2017_3170112313246522131,52.364852677709344,9.563854187216963
2017_3170112313246521351,52.397095908125905,9.5888210286386
2017_3170112313216488981,52.35467402940061,9.52902696645885
2017_3170112313146523611,52.371966161466744,10.125414191215857
2017_3170112313107478521,52.4178733648464,10.170078454308642
2017_3170112310112520971,52.343905498983595,9.76337673350927
2017_3170112310112516051,52.30676835380898,9.819615782877356
2017_3170112310112510961,52.429081589621255,9.814405622771957
2017_3170112310112492021,52.37018809692368,9.75678129957087
2017_3170112310112482601,52.43928278190646,9.673673941692211
2017_3170112310112477511,52.43129288796861,9.88300263996248
2017_3170112213546485211,51.71985292285631,10.259598545056267
2017_3170112213507487631,51.67995656950777,9.892510719194613
2017_3170112213501513121,51.71843776677662,9.986161205528703
2017_3170112213407508551,52.65469499962892,9.134171110551026
2017_3170112213301522631,52.157460121695784,9.972490816487037
2017_3170112213126494581,51.376641583959206,9.597401593580644
2017_3170112213125533011,51.452335811519816,9.629409843370306
2017_3170112213101482561,51.555202583669136,9.919788335452942
2017_3170112113517532021,52.43478765875046,10.94728235826058
2017_3170112113417478671,52.27589953217522,10.115856722988068
2017_3170112113407527591,52.1678984574346,10.438132919083065
2017_3170112113237573701,52.49522431858826,10.80053526181735
2017_3170112113235496191,52.74522631732065,10.733766383030176
2017_3170112113215516201,52.44127068316713,10.581552077574287
2017_3170112113207514991,52.59600928114957,10.641073526086402
2017_3170112113196512901,52.1961467206114,10.421018441325826
2017_3170112113196483381,52.02604443787552,10.523701791000912
2017_3170111613596428821,52.268978808685844,7.980382748090192
2017_3170111613516465332,52.55520179291567,7.9103254661808
2017_3170111613502473121,52.28724089274886,8.038399283889955
2017_3170111613502461041,52.29252633081684,8.020707820987976
2017_3170111613502454371,52.277987796689395,8.092964825049219
2017_3170111613402476511,53.32621252403266,7.601356930503583
2017_3170111613402459171,53.23934994443929,7.462338998166103
2017_3170111613125526501,53.448790294241235,7.7890175398307155
2017_3170111613125444031,53.58832067707322,7.709312529762109
2017_3170111613115440201,53.56928062255722,7.274756037486216
2017_3170111613115431751,53.56371765371885,7.211394388337236
2017_3170111613107472031,53.4026935429295,7.597965216041571
2017_3170111613102518671,53.473145796187794,7.431718447873315
2017_3170111613102469201,53.472622844770676,7.390215298060678
2017_3170111513717464091,52.68330892507511,8.26793702785861
2017_3170111513527443412,53.23173655057975,8.51326487003003
2017_3170111513527440791,53.18711581897743,8.803470933193589
2017_3170111513502464631,52.94112817238797,9.32238320715914
2017_3170111513425449131,53.21734996572215,7.781058232647307
2017_3170111513415466481,53.184146827325115,7.998478270654937
2017_3170111513402458481,53.150895287506074,8.235801525910274
2017_3170111513327467651,52.791562255764525,8.986077135635973
2017_3170111513315469521,52.63725050673767,8.890683385143998
2017_3170111513307435011,52.544028991710384,8.64571508198347
2017_3170111513296461091,52.95492369370703,8.560061204798444
2017_3170111513201468171,53.03820670933176,8.58964017051526
2017_3170111413701452391,53.2680926475855,9.878316924040684
2017_3170111413617479941,53.39431050079604,9.44620562143259
2017_3170111413616463881,53.45687544894183,9.778312926542904
2017_3170111413607468441,53.53169102651084,9.471601558060604
2017_3170111413601425411,53.824167558539244,9.285069750809136
2017_3170111413507470471,53.11218137282468,9.799280797834166
2017_3170111413407458851,52.95995051313032,9.642363449175742
2017_3170111413402474341,53.14037586843745,9.222048044061276
2017_3170111413401455521,53.10195814806213,9.391784564600137
2017_3170111413327485011,52.96810921146594,10.804746864113259
2017_3170111413317438271,53.150901147086756,11.022567324663338
2017_3170111413117470162,52.69672915228351,9.98215020025935
2017_3170111313536443471,52.32051602305025,9.785085933466757
2017_3170111313516433881,52.36942458989543,9.861861068135324
2017_3170111313301468601,52.383051974265726,9.732223720086044
2017_3170111313256464891,52.21740599722522,9.607667767411645
2017_3170111313156463951,52.5159891101049,9.674535287620717
2017_3170111313146525111,52.35846149134854,9.912864977866386
2017_3170111310112480261,52.41958662822337,9.651355901579471
2017_3170111310112473201,52.39930338069842,9.73584829110055
2017_3170111213517430871,51.792978544406026,10.044693969445913
2017_3170111213457473491,52.45310183671307,9.142028150556806
2017_3170111213435461441,52.21673539846272,9.11460351838439
2017_3170111213315441861,51.98211875149883,9.750750954064094
2017_3170111213101469041,51.5572604927244,9.931391836813077
2017_3170111213101468991,51.527836711051854,9.939102000724764
2017_3170111113427939361,52.13634287993916,10.245811250379058
2017_3170111113417471291,52.336326340351924,10.393639683762917
2017_3170111113417461331,52.279935035205405,10.20058213298357
2017_3170111113417451361,52.22637499137603,10.07374925929502
2017_3170111113227465161,52.625776587249916,10.626523022210431
2017_3170111113215437501,52.43352836272589,10.590177246070024
2017_3170111113201462311,52.554945950257995,10.511858801279926
2017_3170110613546376681,52.190455875382874,8.35202479445668
2017_3170110613517415731,52.51493215541913,7.685565760360037
2017_3170110613407437871,53.11760704611162,7.4208843022834925
2017_3170110613335417111,53.03987190323918,7.3915553193833246
2017_3170110613316413211,52.70822534882085,7.2908309067009105
2017_3170110613301386961,52.48624671668593,7.400101743998309
2017_3170110613125426951,53.61763281754113,7.723423051051083
2017_3170110613115423931,53.65891549572061,7.446223772674543
2017_3170110613102414041,53.46320353614024,7.489073472036009
2017_3170110613102383101,53.48279588578981,7.491402470182071
2017_3170110513715381921,52.684720420481064,8.269272199928585
2017_3170110513702415221,52.82094853198079,7.9706085633069135
2017_3170110513601382321,53.57506312316036,8.114154667774342
2017_3170110513527416091,53.22200577402956,8.592065867591607
2017_3170110513526382521,53.226205564936116,8.794654670245826
2017_3170110513415416081,53.1919811710036,7.983747471611773
2017_3170110513335407361,52.954049909455975,8.71584044967495
2017_3170110513316419021,52.796906145505886,8.842668403253908
2017_3170110513235413101,53.548582791249885,8.314352494678129
2017_3170110513217384131,53.02841918972253,8.516839484507129
2017_3170110513217379901,52.905589462266036,8.210499776541441
2017_3170110413717416151,53.30283671065393,10.051151901950153
2017_3170110413526420171,52.85504923066981,9.59635878615734
2017_3170110413107398961,52.579897368396814,10.178312521909367
2017_3170110313426408651,52.39136527204497,9.734880288383764
2017_3170110313266407631,52.43504018382975,9.431316830615984
2017_3170110313246389501,52.396027348572005,9.649046088763177
2017_3170110213501420541,51.703709684778566,9.992661729456493
2017_3170110213407409261,52.65376005498386,9.403080303797157
2017_3170110213227409861,52.0496788078205,9.267222917714244
2017_3170110213126386321,51.463105198759784,9.722336143903595
2017_3170110113416690121,52.30882447350432,10.214718956053435
2017_3170110113416389131,52.30688332027596,10.21920501601384
2017_3170110113401422821,52.14682515353969,10.322549345542926
2017_3170110113336414091,51.86214988433897,10.178890396748793
2017_3170110113307388931,51.97665939949593,10.420312841908252
2017_3170110113301413911,51.91922803777411,10.447687368158595
2017_3170110113217378861,52.4488498731707,10.587675039323887
2017_3170109613596372091,52.5661049412465,8.111662632223402
2017_3170109613517352951,52.48890794294197,7.801307555759367
2017_3170109613517346361,52.63501803925487,7.970481562805369
2017_3170109613402365171,53.219273989139005,7.355889281363272
2017_3170109613327364161,52.3018272015412,7.148192309060797
2017_3170109613327342221,52.51204802748504,6.949191688581249
2017_3170109613316343791,52.66462939580741,7.461920392713582
2017_3170109613301370461,52.32025857617094,7.356615762665775
2017_3170109613102370381,53.50927946962372,7.478136894092697
2017_3170109513716333831,52.702306389665225,8.29538567295519
2017_3170109513707400601,52.73552991328564,7.762947320456009
2017_3170109513707340621,52.71693482995792,7.948668551633825
2017_3170109513702325511,52.94982583703222,8.102385961507606
2017_3170109513415369601,53.12205717442129,7.929249805590656
2017_3170109513415327681,53.08673182364135,7.991502076283026
2017_3170109513402375671,53.09208042688982,8.212813517462846
2017_3170109513217362291,52.93738789074149,8.249504047655702
2017_3170109513201418831,53.05340766493197,8.632672912772346
2017_3170109413602324881,53.48530531116845,9.492275081837018
2017_3170109413601366121,53.58381827242298,9.469970325293488
2017_3170109413601361211,53.64818526190925,9.48127064185935
2017_3170109413601331621,53.53407356664603,9.258629781206176
2017_3170109413536324601,52.69915906011152,9.686445204399822
2017_3170109413427361191,53.1949174457307,9.102155973332199
2017_3170109413307333011,53.221636595102034,10.492171505249614
2017_3170109413101502602,52.647075379401095,10.0972838112715
2017_3170109313101361711,52.43636611102771,10.019594698449207
2017_3170109310112368771,52.37564144097452,9.726492446617756
2017_3170109310112366841,52.416348926915,9.797507453097696
2017_3170109310112362471,52.40987838082572,9.838561178526977
2017_3170109310112351901,52.341014321399186,9.756881035709366
2017_3170109213547330971,51.656676913990424,10.333957532674255
2017_3170109213446367451,52.33799122465847,9.178012928364256
2017_3170109213435352701,52.20003296462082,9.08023455688415
2017_3170109213346348821,52.14490860768026,9.77585540284201
2017_3170109213237366371,51.928883022703296,9.635112224369289
2017_3170109213217349301,52.058998717327995,9.591914125765332
2017_3170109213101377471,51.53224232683198,9.926767647422784
2017_3170109113401363641,52.14503796603479,10.318411721760043
2017_3170109113196327591,52.315285605005535,10.51291105982146
2017_3170108613527311821,52.3226850119631,8.324144664995544
2017_3170108613336320011,53.05313063040752,7.338718592949898
2017_3170108613302308211,52.333642279654896,7.0911918219166905
2017_3170108613125267941,53.481009385069406,7.794329345521582
2017_3170108613115319391,53.6337340450778,7.206053242034054
2017_3170108613102317641,53.54870528512204,7.571137405065667
2017_3170108613102314121,53.367715639580794,7.34781849682382
2017_3170108513601310191,53.53016627467293,8.12609142782024
2017_3170108513415319521,53.22068920019596,7.964113174058733
2017_3170108513300319311,52.461927477839396,8.376073343148603
2017_3170108513296311631,52.86206820539019,8.235852020013896
2017_3170108213107311221,51.45987494558015,9.916705842045085
2017_3170108113407312311,52.132360961584844,10.364429197740117
2017_3170108113401308341,52.139398428477755,10.302804606387566
2017_3170108113316308661,51.92594269580177,10.560188962726901
2017_3170107613595294641,52.24694270106709,8.082768821512799
2017_3170107613307286621,52.5870836257597,7.481503341224603
2017_3170107613301299331,52.42726614814724,7.555469439113951
2017_3170107613125277611,53.60864396085882,7.688072477254562
2017_3170107613115277241,53.53084065426653,7.2681730631120445
2017_3170107513726277551,53.125010753513784,7.6988336785474045
2017_3170107513527283671,53.180239423877794,8.984247200905031
2017_3170107513502306671,52.93788667658443,9.270839242477338
2017_3170107513502292401,53.055542974952466,9.067041186731787
2017_3170107513502290471,53.0554910604056,9.067450263827242
2017_3170107513416276641,53.03484136117813,8.598701029942749
2017_3170107513300288781,52.67149686940632,8.326042379855885
2017_3170107513226284511,53.31786837275168,8.462518667421069
2017_3170107413701290941,53.360814127727174,9.870453389310924
2017_3170107413536297531,53.12561210391406,9.989422936305985
2017_3170107413526281011,52.862347214294175,9.586944052092411
2017_3170107413417281681,53.32870699827743,9.118112860228305
2017_3170107413402292691,53.10045438235826,9.190160463215351
2017_3170107413402289801,53.110771529659424,9.201093439518463
2017_3170107413402282841,53.35037002605029,9.680841122522736
2017_3170107413317306611,52.93676176429623,10.958342978318417
2017_3170107413317292541,53.02518804615569,11.461689755605088
2017_3170107413307289761,53.34411994475772,10.428004800495073
2017_3170107413302306251,53.26558300180952,10.441460351818767
2017_3170107413107294331,52.54459903456599,10.193137268652773
2017_3170107413107289051,52.72789019366675,10.22661438198172
2017_3170107413101294281,52.603041938028724,10.114147599018404
2017_3170107313426293751,52.41230863149464,9.705838256269706
2017_3170107313265297261,52.45271940365647,9.416003425859204
2017_3170107313146289581,52.357248133420725,9.908247411828123
2017_3170107310112298031,52.31083805468897,9.698648475806413
2017_3170107310112295811,52.36354312393807,10.11813506561302
2017_3170107310112292191,52.21104101012742,9.583488970031427
2017_3170107310112284811,52.21578339559596,9.170461563358204
2017_3170107213501551102,51.7762015331277,9.978225246272991
2017_3170107213346293441,52.23582175262546,9.873135382239372
2017_3170107213301296861,52.01281830981953,10.163710691631906
2017_3170107213101283942,51.54035827198712,9.94389337867494
2017_3170107113537275141,52.08340972375196,10.901584855545519
2017_3170107113507286541,52.389971220095575,10.815978511609972
2017_3170107113436296001,52.1475097762613,10.474648449973076
2017_3170107113417298541,52.40694661966295,10.233852104283306
2017_3170107113401293791,52.16515381790598,10.328952734507325
2017_3170107113335296051,51.84462066230116,10.115958381200585
2017_3170107113235293241,52.633089166119326,10.877945560787085
2017_3170107113207284461,52.48473100301647,10.635172548056794
2017_3170107113201291281,52.496815067805564,10.526504297454519
2017_3170107113102293481,52.275191286213996,10.52350150370159
2017_3170106613335271851,52.95026235462333,7.3424227301983604
2017_3170106613316264161,52.63055200100675,7.405193837510887
2017_3170106513601235561,53.526732108367156,8.123367040106196
2017_3170106513527263751,53.19319927613039,8.750752257506232
2017_3170106513496235381,53.11548239035482,8.270038753718136
2017_3170106513225240351,53.297075052095735,8.407551301002906
2017_3170106513217261851,52.900116121016424,8.210758338184537
2017_3170106413701267431,53.292014500860084,9.921952360717748
2017_3170106413526270121,52.86122056791376,9.58773362765398
2017_3170106413327266131,53.13684495561982,10.634117902003213
2017_3170106413301259681,53.284071611286315,10.395467126543043
2017_3170106313536266321,52.31374610456401,9.793086500863811
2017_3170106313416254081,52.39474360308918,9.793826845176778
2017_3170106313301231741,52.378673975725725,9.722587215539065
2017_3170106310112266641,52.55375141846922,9.793640060936026
2017_3170106310112250251,52.40927569911821,9.829521000326054
2017_3170106310112242471,52.41094610443802,9.843010291323543
2017_3170106310112228041,52.42342797186959,9.594234852437543
2017_3170106213545265581,51.69289790080658,10.292163459324343
2017_3170106213507272461,51.62682849311863,9.927996349859304
2017_3170106213501264791,51.70314604366705,9.992535737500653
2017_3170106213457259511,52.56219802395886,9.250105835517264
2017_3170106213455257651,52.570675718579615,9.079402725353614
2017_3170106213435274551,52.176319805766795,9.063407136139876
2017_3170106213407250261,52.80312660087079,9.135000466743346
2017_3170106213227242341,52.066372538178655,9.304322891739217
2017_3170106213126338421,51.41971716179494,9.653068051695742
2017_3170106213125253231,51.393140381273106,9.74506916033967
2017_3170106213116251131,51.51491948147644,10.252761878969316
2017_3170106213107261551,51.491627049920275,10.095278694107039
2017_3170106213101271591,51.53365292280207,9.925188329767892
2017_3170114613102593491,53.402025819186704,7.361723913569117
2017_3170114513702589951,52.79907663025549,7.954666436406207
2017_3170114513701599001,52.901085079499566,7.984543055693999
2017_3170114513617609811,53.62534373106593,7.928309144423613
2017_3170114513496593531,53.20953297243473,8.067462594315716
2017_3170114513415601921,53.10881727302709,8.05413332850876
2017_3170114513415588221,53.21372182820326,7.9661465395893165
2017_3170114513326588841,52.91097617922157,8.830361551922131
2017_3170114513326588261,52.930992700390895,8.854948953609806
2017_3170114513296604131,53.03007142723874,8.215860725988799
2017_3170114513296592841,52.93281693215085,8.50113260197525
2017_3170114513235587121,53.337093651439254,8.172372423326308
2017_3170114513225591571,53.17460875728688,8.493221269886131
2017_3170114413717598701,53.28968656772026,9.991162321781466
2017_3170114413317598711,53.13523219037671,10.88888077413944
2017_3170114413107583451,52.719710358954146,10.210596091929949
2017_3170114313236594731,52.316070678117406,9.662920487837592
2017_3170114313236589871,52.33916244860053,9.666830289754893
2017_3170114313146592641,52.387028351062185,9.970773565273461
2017_3170114310112612011,52.47003469552697,9.856709063177467
2017_3170114310112597141,52.5193381675546,9.7776541015265
2017_3170114310112590501,52.42920001610739,9.785765488322443
2017_3170114213516598351,51.81236773902248,9.992153104255348
